Date,USD_NGN,GBP_NGN,EUR_NGN,Day,Month,Year,Weekday,Is_Weekend,USD_Diff,EUR_Diff,GBP_Diff,USD_MA7,EUR_MA7,GBP_MA7,USD_Rate_Category
2016-11-16 00:00:00,313.7077,335.8762,390.221,16,November,2016,Wednesday,FALSE,0.169399999999996,-0.370100000000036,-0.228200000000015,313.594657142857,338.680385714286,392.965585714286,Low
2016-11-17 00:00:00,313.2929,332.7899,388.7652,17,November,2016,Thursday,FALSE,-0.414800000000014,-3.08629999999999,-1.45580000000001,313.544742857143,337.4361,392.258442857143,Low
2016-11-18 00:00:00,313.4174,331.86,386.8824,18,November,2016,Friday,FALSE,0.124500000000012,-0.929899999999975,-1.88279999999997,313.452142857143,336.140628571429,391.040414285714,Low
2016-11-19 00:00:00,312.6675,331.066,385.9568,19,November,2016,Saturday,TRUE,-0.749899999999968,-0.79400000000004,-0.925600000000031,313.334842857143,334.821214285714,389.793942857143,Low
2016-11-20 00:00:00,313.619,331.9056,386.5041,20,November,2016,Sunday,TRUE,0.95150000000001,0.839600000000019,0.547300000000007,313.373571428571,333.793028571429,388.722571428571,Low
2016-11-21 00:00:00,315.706,335.8392,394.4431,21,November,2016,Monday,FALSE,2.08699999999999,3.93360000000001,7.93900000000002,313.706971428571,333.654742857143,389.031685714286,Low
2016-11-22 00:00:00,315.7697,335.7435,392.2491,22,November,2016,Tuesday,FALSE,0.063699999999983,-0.0957000000000221,-2.19400000000002,314.025742857143,333.582914285714,389.288814285714,Low
2016-11-23 00:00:00,315.6242,332.7023,392.2893,23,November,2016,Wednesday,FALSE,-0.145500000000027,-3.0412,0.0402000000000271,314.299528571429,333.1295,389.584285714286,Low
2016-11-24 00:00:00,315.1566,332.796,392.433,24,November,2016,Thursday,FALSE,-0.467599999999948,0.0937000000000126,0.143699999999967,314.565771428571,333.130371428571,390.108257142857,Low
2016-11-25 00:00:00,314.7644,333.2469,392.7315,25,November,2016,Friday,FALSE,-0.392200000000002,0.45089999999999,0.29849999999999,314.7582,333.3285,390.943842857143,Low
2016-11-26 00:00:00,314.411,332.8728,392.2906,26,November,2016,Saturday,TRUE,-0.353400000000022,-0.374099999999998,-0.440899999999999,315.007271428572,333.586614285714,391.848671428571,Low
2016-11-27 00:00:00,314.0411,333.2082,391.9861,27,November,2016,Sunday,TRUE,-0.36990000000003,0.335399999999993,-0.304499999999962,315.067571428571,333.7727,392.631814285714,Low
2016-11-28 00:00:00,314.5999,334.0369,390.3555,28,November,2016,Monday,FALSE,0.558800000000019,0.828700000000026,-1.63060000000001,314.909557142857,333.515228571429,392.047871428572,Low
2016-11-29 00:00:00,315.0628,335.4744,393.545,29,November,2016,Tuesday,FALSE,0.46289999999999,1.4375,3.18950000000001,314.808571428571,333.476785714286,392.233,Low
2016-11-30 00:00:00,313.9993,332.5214,392.9073,30,November,2016,Wednesday,FALSE,-1.06349999999998,-2.95299999999997,-0.637699999999995,314.576442857143,333.450942857143,392.321285714286,Low
2016-12-01 00:00:00,314.227,335.0123,395.549,1,December,2016,Thursday,FALSE,0.22769999999997,2.49089999999995,2.64169999999996,314.443642857143,333.767557142857,392.766428571428,Low
2016-12-02 00:00:00,314.6597,335.6493,400.5303,2,December,2016,Friday,FALSE,0.432700000000011,0.637,4.98130000000003,314.428685714286,334.110757142857,393.880542857143,Low
2016-12-03 00:00:00,315.5209,336.568,401.6266,3,December,2016,Saturday,TRUE,0.861199999999997,0.918700000000001,1.09629999999998,314.587242857143,334.638642857143,395.214257142857,Low
2016-12-04 00:00:00,315.2584,333.3446,399.1802,4,December,2016,Sunday,TRUE,-0.262499999999989,-3.22339999999997,-2.44639999999998,314.761142857143,334.658128571429,396.241985714286,Low
2016-12-05 00:00:00,315.0221,338.7938,400.9286,5,December,2016,Monday,FALSE,-0.236299999999972,5.44919999999996,1.7484,314.821457142857,335.337685714286,397.752428571428,Low
2016-12-06 00:00:00,315.6257,338.2924,399.9293,6,December,2016,Tuesday,FALSE,0.603599999999972,-0.50139999999999,-0.999300000000005,314.901871428571,335.740257142857,398.664471428571,Low
2016-12-07 00:00:00,314.9023,338.8366,397.6586,7,December,2016,Wednesday,FALSE,-0.72339999999997,0.544199999999989,-2.27070000000003,315.030871428572,336.642428571429,399.343228571428,Low
2016-12-08 00:00:00,315.4086,335.0301,396.9102,8,December,2016,Thursday,FALSE,0.506299999999953,-3.80649999999997,-0.748400000000004,315.199671428571,336.644971428571,399.537685714286,Low
2016-12-09 00:00:00,315.8646,333.5985,396.9155,9,December,2016,Friday,FALSE,0.456000000000017,-1.4316,0.00530000000003383,315.3718,336.352,399.021285714286,Low
2016-12-10 00:00:00,315.5156,333.2299,396.4769,10,December,2016,Saturday,TRUE,-0.348999999999989,-0.368600000000015,-0.438600000000008,315.371042857143,335.875128571428,398.285614285714,Low
2016-12-11 00:00:00,315.639,332.8955,397.6104,11,December,2016,Sunday,TRUE,0.123400000000004,-0.33439999999996,1.13350000000003,315.425414285714,335.810971428572,398.061357142857,Low
2016-12-12 00:00:00,315.6894,335.9119,400.1047,12,December,2016,Monday,FALSE,0.0503999999999678,3.01639999999998,2.49429999999995,315.520742857143,335.399271428571,397.943657142857,Low
2016-12-13 00:00:00,315.7781,335.5772,399.8067,13,December,2016,Tuesday,FALSE,0.0887000000000171,-0.334699999999998,-0.298000000000002,315.542514285714,335.011385714286,397.926142857143,Low
2016-12-14 00:00:00,314.2537,330.3274,393.9485,14,December,2016,Wednesday,FALSE,-1.52440000000001,-5.24979999999999,-5.85819999999995,315.449857142857,333.795785714286,397.396128571429,Low
2016-12-15 00:00:00,315.6937,328.8509,392.1547,15,December,2016,Thursday,FALSE,1.44,-1.47649999999999,-1.79380000000003,315.490585714286,332.913042857143,396.716771428571,Low
2016-12-16 00:00:00,315.4281,329.6195,394.159,16,December,2016,Friday,FALSE,-0.265600000000006,0.768599999999992,2.0043,315.428228571429,332.344614285714,396.322985714286,Low
2016-12-17 00:00:00,315.8319,330.0415,394.6636,17,December,2016,Saturday,TRUE,0.403800000000047,0.421999999999969,0.504599999999982,315.473414285714,331.889128571429,396.063942857143,Low
2016-12-18 00:00:00,316.0238,330.1662,394.7137,18,December,2016,Sunday,TRUE,0.191899999999976,0.124700000000019,0.0501000000000431,315.528385714286,331.499228571428,395.650128571429,Low
2016-12-19 00:00:00,315.9737,328.7379,391.4282,19,December,2016,Monday,FALSE,-0.0500999999999863,-1.42829999999998,-3.28550000000001,315.569,330.474371428571,394.410628571429,Low
2016-12-20 00:00:00,314.6168,326.9117,388.9922,20,December,2016,Tuesday,FALSE,-1.3569,-1.82620000000003,-2.43599999999998,315.4031,329.236442857143,392.8657,Low
2016-12-21 00:00:00,316.9436,330.4806,391.5204,21,December,2016,Wednesday,FALSE,2.32679999999999,3.56889999999998,2.52819999999997,315.787371428571,329.258328571429,392.518828571429,Low
2016-12-22 00:00:00,314.63,328.3979,386.4915,22,December,2016,Thursday,FALSE,-2.31360000000001,-2.08269999999999,-5.02890000000002,315.635414285714,329.193614285714,391.7098,Low
2016-12-23 00:00:00,317.0207,331.4651,389.2063,23,December,2016,Friday,FALSE,2.39069999999998,3.06720000000001,2.71480000000003,315.862928571429,329.457271428571,391.002271428571,Low
2016-12-24 00:00:00,317.0511,331.4968,389.2436,24,December,2016,Saturday,TRUE,0.0304000000000428,0.0317000000000007,0.0373000000000161,316.0371,329.665171428571,390.227985714286,Low
2016-12-25 00:00:00,316.0068,330.3304,388.4355,25,December,2016,Sunday,TRUE,-1.04430000000002,-1.16640000000001,-0.808100000000024,316.034671428571,329.688628571429,389.3311,Low
2016-12-26 00:00:00,315.3523,329.6951,387.095,26,December,2016,Monday,FALSE,-0.654499999999985,-0.635299999999972,-1.34049999999996,315.9459,329.825371428571,388.712071428571,Low
2016-12-27 00:00:00,314.6462,329.1544,386.1968,27,December,2016,Tuesday,FALSE,-0.706099999999992,-0.540700000000015,-0.898200000000031,315.9501,330.145757142857,388.312728571429,Low
2016-12-28 00:00:00,315.3691,328.4266,385.5072,28,December,2016,Wednesday,FALSE,0.722899999999981,-0.727800000000002,-0.689599999999984,315.725171428571,329.852328571429,387.4537,Low
2016-12-29 00:00:00,316.039,333.9834,388.2223,29,December,2016,Thursday,FALSE,0.669899999999984,5.55680000000001,2.71510000000001,315.926457142857,330.650257142857,387.700957142857,Low
2016-12-30 00:00:00,305.6006,321.541,377.264,30,December,2016,Friday,FALSE,-10.4384,-12.4424,-10.9583,314.295014285714,329.232528571429,385.994914285714,Low
2016-12-31 00:00:00,305.7459,321.6938,377.4433,31,December,2016,Saturday,TRUE,0.14530000000002,0.152800000000013,0.179300000000012,312.679985714286,327.8321,384.309157142857,Low
2017-01-01 00:00:00,308.0258,324.0926,380.2579,1,January,2017,Sunday,TRUE,2.2799,2.39879999999999,2.81459999999998,311.539842857143,326.940985714286,383.140928571429,Low
2017-01-02 00:00:00,315.54,329.9731,387.3884,2,January,2017,Monday,FALSE,7.51420000000002,5.88049999999998,7.13049999999998,311.566657142857,326.9807,383.182842857143,Low
2017-01-03 00:00:00,312.969,326.0437,383.1992,3,January,2017,Tuesday,FALSE,-2.57100000000003,-3.92939999999999,-4.18919999999997,311.327057142857,326.536314285714,382.754614285714,Low
2017-01-04 00:00:00,312.888,328.4245,385.6032,4,January,2017,Wednesday,FALSE,-0.0810000000000173,2.38080000000002,2.404,310.972614285714,326.536014285714,382.768328571429,Low
2017-01-05 00:00:00,311.6303,330.4372,387.1072,5,January,2017,Thursday,FALSE,-1.2577,2.01269999999999,1.50399999999996,310.3428,326.029414285714,382.609028571429,Low
2017-01-06 00:00:00,305.9109,322.1164,375.781,6,January,2017,Friday,FALSE,-5.71939999999995,-8.32080000000002,-11.3262,310.387128571428,326.111614285714,382.397171428571,Low
2017-01-07 00:00:00,305.8351,322.0365,375.6878,7,January,2017,Saturday,TRUE,-0.0758000000000152,-0.0799000000000092,-0.0932000000000244,310.399871428571,326.160571428571,382.146385714286,Low
2017-01-08 00:00:00,317.1615,333.9732,388.7448,8,January,2017,Sunday,TRUE,11.3264,11.9367,13.057,311.704971428571,327.572085714286,383.3588,Low
2017-01-09 00:00:00,303.4024,321.217,369.2711,9,January,2017,Monday,FALSE,-13.7591,-12.7562,-19.4737,309.971028571429,326.321214285714,380.770614285714,Low
2017-01-10 00:00:00,314.6067,331.9803,382.9393,10,January,2017,Tuesday,FALSE,11.2043,10.7633,13.6682,310.204985714286,327.1693,380.733485714286,Low
2017-01-11 00:00:00,313.5401,332.1996,382.9265,11,January,2017,Wednesday,FALSE,-1.06659999999999,0.219299999999976,-0.012800000000027,310.298142857143,327.7086,380.3511,Low
2017-01-12 00:00:00,315.7989,335.2556,384.1694,12,January,2017,Thursday,FALSE,2.25880000000001,3.05600000000004,1.24290000000002,310.893657142857,328.396942857143,379.931414285714,Low
2017-01-13 00:00:00,314.147,334.3641,382.9138,13,January,2017,Friday,FALSE,-1.65190000000001,-0.891500000000008,-1.25560000000001,312.070242857143,330.146614285714,380.950385714286,Low
2017-01-14 00:00:00,314.4029,334.6365,383.2257,14,January,2017,Saturday,TRUE,0.255899999999997,0.272400000000005,0.311900000000037,313.294214285714,331.946614285714,382.027228571429,Low
2017-01-15 00:00:00,315.4237,335.223,379.7071,15,January,2017,Sunday,TRUE,1.02080000000001,0.586500000000001,-3.51859999999999,313.045957142857,332.125157142857,380.736128571429,Low
2017-01-16 00:00:00,313.8914,332.8271,377.9252,16,January,2017,Monday,FALSE,-1.53230000000002,-2.39590000000004,-1.78190000000001,314.544385714286,333.783742857143,381.972428571429,Low
2017-01-17 00:00:00,317.1339,339.2328,392.8655,17,January,2017,Tuesday,FALSE,3.24250000000001,6.40570000000002,14.9403,314.905414285714,334.819814285714,383.390457142857,Low
2017-01-18 00:00:00,316.9437,336.8076,388.5413,18,January,2017,Wednesday,FALSE,-0.190200000000004,-2.42520000000002,-4.32420000000002,315.391642857143,335.4781,384.192571428571,Low
2017-01-19 00:00:00,315.5034,336.3026,389.2366,19,January,2017,Thursday,FALSE,-1.44029999999998,-0.504999999999995,0.695300000000032,315.349428571429,335.627671428571,384.916457142857,Low
2017-01-20 00:00:00,313.2526,335.2505,387.6501,20,January,2017,Friday,FALSE,-2.25080000000003,-1.0521,-1.5865,315.221657142857,335.7543,385.593071428571,Low
2017-01-21 00:00:00,313.5325,335.55,387.9965,21,January,2017,Saturday,TRUE,0.279900000000055,0.299500000000023,0.346400000000017,315.097314285714,335.8848,386.274614285714,Low
2017-01-22 00:00:00,315.0038,337.4807,390.1952,22,January,2017,Sunday,TRUE,1.47129999999998,1.9307,2.19869999999997,315.037328571429,336.207328571429,387.772914285714,Low
2017-01-23 00:00:00,314.1088,337.9782,393.17,23,January,2017,Monday,FALSE,-0.895000000000039,0.497500000000002,2.97480000000002,315.068385714286,336.9432,389.950742857143,Low
2017-01-24 00:00:00,317.5371,340.6416,397.9375,24,January,2017,Tuesday,FALSE,3.42830000000004,2.66339999999997,4.76749999999998,315.125985714286,337.144457142857,390.675314285714,Low
2017-01-25 00:00:00,315.4539,339.1599,398.5129,25,January,2017,Wednesday,FALSE,-2.08320000000003,-1.48169999999999,0.575400000000002,314.913157142857,337.4805,392.099828571429,Low
2017-01-26 00:00:00,316.3218,337.9465,398.4389,26,January,2017,Thursday,FALSE,0.86790000000002,-1.21339999999998,-0.0740000000000123,315.030071428571,337.715342857143,393.414442857143,Low
2017-01-27 00:00:00,314.5376,336.673,394.6818,27,January,2017,Friday,FALSE,-1.7842,-1.27350000000001,-3.75709999999998,315.213642857143,337.918557142857,394.418971428572,Low
2017-01-28 00:00:00,314.5388,336.6743,394.6833,28,January,2017,Saturday,TRUE,0.00119999999998299,0.00130000000001473,0.00149999999996453,315.3574,338.079171428571,395.374228571428,Low
2017-01-29 00:00:00,315.78,338.2954,397.5986,29,January,2017,Sunday,TRUE,1.24119999999999,1.62109999999996,2.9153,315.468285714286,338.195557142857,396.431857142857,Low
2017-01-30 00:00:00,306.7637,328.4934,383.516,30,January,2017,Monday,FALSE,-9.0163,-9.80199999999996,-14.0826,314.418985714286,336.840585714286,395.052714285714,Low
2017-01-31 00:00:00,304.0583,328.4268,382.7486,31,January,2017,Tuesday,FALSE,-2.7054,-0.066599999999994,-0.767400000000009,312.493442857143,335.095614285714,392.882871428571,Low
2017-02-01 00:00:00,305.9263,329.397,387.2721,1,February,2017,Wednesday,FALSE,1.86800000000005,0.970199999999977,4.52350000000001,311.132357142857,333.700914285714,391.277042857143,Low
2017-02-02 00:00:00,316.9864,341.1289,396.8353,2,February,2017,Thursday,FALSE,11.0601,11.7319,9.56319999999999,311.2273,334.155542857143,391.047957142857,Low
2017-02-03 00:00:00,312.9531,337.5255,390.7533,3,February,2017,Friday,FALSE,-4.0333,-3.60339999999996,-6.08199999999999,311.000942857143,334.277328571428,390.486742857143,Low
2017-02-04 00:00:00,312.9543,337.5267,390.7547,4,February,2017,Saturday,TRUE,0.00119999999998299,0.00119999999998299,0.00139999999998963,310.774585714286,334.3991,389.925514285714,Low
2017-02-05 00:00:00,314.9031,339.547,393.0936,5,February,2017,Sunday,TRUE,1.94880000000001,2.02030000000002,2.33889999999997,310.649314285714,334.5779,389.281942857143,Low
2017-02-06 00:00:00,314.9721,338.3677,392.6757,6,February,2017,Monday,FALSE,0.0690000000000168,-1.17930000000001,-0.417899999999975,311.821942857143,335.988514285714,390.590471428572,Low
2017-02-07 00:00:00,314.5386,335.8537,393.016,7,February,2017,Tuesday,FALSE,-0.433500000000038,-2.51400000000001,0.340300000000013,313.319128571429,337.0495,392.057242857143,Low
2017-02-08 00:00:00,317.6285,339.6134,397.925,8,February,2017,Wednesday,FALSE,3.0899,3.75970000000001,4.90899999999999,314.990871428571,338.508985714286,393.579085714286,Low
2017-02-09 00:00:00,314.7957,335.5208,393.4317,9,February,2017,Thursday,FALSE,-2.83279999999996,-4.0926,-4.49330000000003,314.677914285714,337.707828571429,393.092857142857,Low
2017-02-10 00:00:00,314.1973,334.3299,392.3696,10,February,2017,Friday,FALSE,-0.598400000000026,-1.1909,-1.06209999999999,314.855657142857,337.251314285714,393.323757142857,Low
2017-02-11 00:00:00,314.2095,334.3429,392.3848,11,February,2017,Saturday,TRUE,0.0122000000000071,0.0129999999999768,0.015199999999993,315.034971428571,336.796485714286,393.556628571429,Low
2017-02-12 00:00:00,317.4704,337.1301,396.3301,12,February,2017,Sunday,TRUE,3.26089999999999,2.78720000000004,3.94530000000003,315.401728571429,336.451214285714,394.018985714286,Low
2017-02-13 00:00:00,316.3608,335.2916,396.147,13,February,2017,Monday,FALSE,-1.1096,-1.83850000000001,-0.183100000000024,315.600114285714,336.011771428571,394.514885714286,Low
2017-02-14 00:00:00,316.4878,334.7715,394.6286,14,February,2017,Tuesday,FALSE,0.127000000000009,-0.520100000000014,-1.51839999999999,315.878571428571,335.857171428571,394.745257142857,Low
2017-02-15 00:00:00,313.4781,332.4906,390.8759,15,February,2017,Wednesday,FALSE,-3.00970000000001,-2.28090000000003,-3.7527,315.285657142857,334.839628571428,393.738242857143,Low
2017-02-16 00:00:00,316.948,338.2368,395.8047,16,February,2017,Thursday,FALSE,3.4699,5.74620000000004,4.92880000000002,315.593128571429,335.227628571429,394.077242857143,Low
2017-02-17 00:00:00,315.5525,334.9827,391.6953,17,February,2017,Friday,FALSE,-1.39549999999997,-3.25409999999999,-4.10940000000005,315.786728571429,335.320885714286,393.980914285714,Low
2017-02-18 00:00:00,315.5149,334.9428,391.6486,18,February,2017,Saturday,TRUE,-0.0375999999999976,-0.0399000000000456,-0.0466999999999871,315.973214285714,335.406585714286,393.875742857143,Low
2017-02-19 00:00:00,316.341,336.1326,393.2751,19,February,2017,Sunday,TRUE,0.826099999999997,1.18980000000005,1.62650000000002,315.811871428571,335.264085714286,393.439314285714,Low
2017-02-20 00:00:00,314.9967,334.1816,392.8639,20,February,2017,Monday,FALSE,-1.34430000000003,-1.95100000000002,-0.411200000000008,315.617,335.105514285714,392.9703,Low
